"3" "4" "5" "6" "7" "8" "9" "10" "11" "12"
"1996" 1 1 1 1 1 1 1 1 1 1
"1997" 1 1 1 1 1 1 1 1 1 1
"1998" 1 1 1 1 1 1 1 1 1 1
"1999" 1 1 1 1 1 1 1 1 1 1
"2000" 1 1 1 1 1 1 1 1 1 1
"2001" 1 1 1 1 1 1 1 1 1 1
"2002" 1 1 1 1 1 1 1 1 1 1
"2003" 1 1 1 1 1 1 1 1 1 1
"2004" 1 1 1 1 1 1 1 1 1 1
"2005" 1 1 1 1 1 1 1 1 1 1
"2006" 1 1 1 1 1 1 1 1 1 1
"2007" 1 1 1 1 1 1 1 1 1 1
"2008" 0.0969726181516217 0.0459345939423134 0.0300218400951436 0.0301917210406101 0.058887676756409 0.0589995534057717 0.0461223149600257 0.0562160740918301 0.0782122656689332 0.16183976569467
"2009" 0.16898903950287 0.220084149843527 0.0419154179653608 0.0246441306153052 0.0216939038856799 0.121875127380744 0.0638118200581792 0.044060280734611 0.0554894766135436 0.0863235378312169
"2010" 0.222648450188053 0.0806977032618826 0.0616373588987893 0.0231511429878572 0.0204009437678164 0.0226302479368751 0.0913420360954488 0.04935281645409 0.0907051074714927 0.117313322551995
"2011" 0.159399804570245 0.053842002023906 0.0364841464216689 0.0359536026368649 0.0225040028969959 0.0192376865007388 0.0219943377672284 0.058109579220882 0.0462480830542807 0.0499095148565593
"2012" 0.0649459648241374 0.101193983623323 0.069839571885739 0.0467186898554257 0.0494295013196522 0.0434583133761473 0.0318144609845929 0.0591334637988231 0.0741336187344457 0.110200904896423
"2013" 0.124983778501013 0.0401070869334317 0.0564948241265002 0.0429057340035131 0.0240894297796157 0.0362960595465412 0.0229987927058517 0.031861152521543 0.0634550941526 0.0743684063543972
"2014" 0.116660388965711 0.053882710369877 0.0435562308806764 0.0671548221180067 0.0570987297795482 0.0504602913097893 0.0427600953579221 0.0367948024091447 0.0296958606286666 0.0433473545581606
"2015" 0.193692202972646 0.0720812757710231 0.0581105963968267 0.0381031645690346 0.0591867874898342 0.0473268895143783 0.0265418031624904 0.0261442756907199 0.0265339994804061 0.048262684371111
"2016" 0.131735630576644 0.103267465595875 0.0821446960844344 0.0722236233737051 0.0379258800639182 0.0666466716298038 0.0277088586450114 0.0261734458581585 0.0308831018924385 0.0245699654604224
"2017" 0.201691853969921 0.0807855358308776 0.0699733193054206 0.0425214339014257 0.10840397865127 0.0748358847109762 0.0772648126784606 0.091545638727897 0.0502919150738571 0.0761251990553692
"2018" 0.34333938302837 0.0517580255464858 0.0261089778480662 0.0314212010733719 0.0326153825391411 0.0571863778239355 0.0495541433905419 0.0756684918722415 0.0508951967531759 0.0493404226496498
"2019" 0.237054156171736 0.0983221770532956 0.0386363824099527 0.0282511930833767 0.0446022398078865 0.0510171274524479 0.0543611037304914 0.0605304838917398 0.0743017232100846 0.0884233991339332
