"2" "3" "4" "5" "6" "7" "8" "9" "10" "11" "12"
"1988" 0.115401656664145 0.0395450497058259 0.0661898352781249 0.0115483959585433 0.11311741145458 0.187192627116919 0.144966954339341 0.0892661805873365 0.117069243755122 0.215035473468784 0.122668267009005
"1989" 0.0659838491833779 0.212249507628679 0.188701328083601 0.149213631059602 0.0156138352810972 0.193033807182288 0.401639865709276 0.433770647484867 0.198220576315958 0.3090961272429 0.322675023669199
"1990" 0.0862016663498294 0.0779951822454811 0.221616563350104 0.0998977797220913 0.104920441088316 0.0191626387048435 0.319089438694568 0.29420988975108 0.253959359264691 0.232800758265495 0.263348192003422
"1991" 0.197194954653229 0.120291120277172 0.216548208579076 0.305279720534307 0.0888818947076691 0.117105000773506 0.0195298028369699 0.228755834834814 0.51775270273596 1.01758613803668 0.2873205570467
"1992" 0.313053171356332 0.0967716995764817 0.0566881367747272 0.159576821985153 0.331424483893086 0.0994138958824858 0.147851055892629 0.0191917348886218 0.229510906352721 0.446176536412686 0.297737363149525
"1993" 0.130650947948841 0.0617300944893478 0.0293273067644283 0.0328852576002934 0.118872896180598 0.188023578389823 0.0603297125702525 0.0779998058714643 0.0136584065170015 1 1
"1994" 0.122978811464432 0.0572697638390231 0.0288382384788671 0.0146211348618177 0.0229442146600896 0.086079866509011 0.122651983138024 0.0530049061016224 0.0543782957388254 0.0105444662193629 0.151958711553386
"1995" 0.340309099081974 0.0415652341259004 0.0150365597406019 0.0107612809939005 0.010615746764887 0.0189348077523086 0.0862933307766018 0.0852700289119911 0.0373163081938524 0.0336607007857473 0.00862924181495181
"1996" 0.0597284342995377 0.0555180744019251 0.0099564711306058 0.0063409667665186 0.00850305660587485 0.0137316694719967 0.0298777540979465 0.148792786089698 0.129405292859389 0.0384667220211558 0.00898483663478726
"1997" 0.0714722310064841 0.026196236890365 0.017295996841845 0.00587377483301527 0.00553267568831936 0.00959596416917253 0.0155538185259709 0.0402901832830842 0.0749609486362282 0.0573683136060614 0.0124819944011543
"1998" 0.0338548819433948 0.0371446638366875 0.0184286927483399 0.0145215603144674 0.00594121152748879 0.00718174739714541 0.0142336233591359 0.026250895432858 0.0492923982956763 0.0657767432365176 0.0189750426684125
"1999" 0.158749764488281 0.025413183541776 0.0542424434031561 0.0257123882983426 0.013304503298572 0.00626383774473329 0.00752657727838821 0.0165944526559989 0.0294618235186346 0.0894651347478288 0.0205659743393292
"2000" 0.0899044602712589 0.0335982327902822 0.0114301727027087 0.0550076294491159 0.0287454155605208 0.0137668640697698 0.00706882527148709 0.00800638417829826 0.0196253594207607 0.0367730187048204 0.0257905408509872
"2001" 0.251465272770738 0.0300618295917151 0.023276405501617 0.0133508540417964 0.0519104238754699 0.0311622051555477 0.0164324031514972 0.00907617511449601 0.0121007270475418 0.0361829691256558 0.0436687012415964
"2002" 0.0398640973054197 0.0206520223243862 0.0105655058190987 0.0178829727342832 0.0155536828455328 0.0600589250327594 0.0316229787516231 0.017528179682978 0.0103832589393637 0.015215865074835 0.0339579012817831
"2003" 0.167901671169053 0.0357553072052922 0.0156229477179786 0.00982463603250404 0.0221123450557528 0.0227123344300126 0.0696411336761235 0.0359575848741431 0.019618781153793 0.0113509029855038 0.0172595908554472
"2004" 0.0484685837399095 0.067331591052512 0.0318604099202928 0.0133031430898951 0.00994999762783176 0.0287009937914583 0.025380376428929 0.0639556512717924 0.0437994481438779 0.0226039422319842 0.0104832705570171
"2005" 0.0741631602288587 0.0129906901076162 0.0314945465596949 0.0225021272623357 0.0105613898802744 0.00855659251963285 0.0272273021625209 0.0270473716386595 0.0525057706204407 0.0387317689084323 0.0107228066525713
"2006" 0.0474813387988029 0.0356005426020226 0.00982901813701823 0.0340369631877733 0.022440718803387 0.00985881205101837 0.00951757845901582 0.0325843589344684 0.0352631573569038 0.0595097882472231 0.0142032366442034
"2007" 0.120198691138491 0.0192422526813402 0.0145514627559599 0.00585752070925056 0.0239395330595796 0.0184046025292557 0.00983719702296231 0.0120390995755958 0.0464707629044818 0.0657176943241084 0.0230857340459816
"2008" 0.026965929835572 0.0535692106863367 0.0115495110991724 0.0103157014055066 0.00510306661472144 0.0205794894678668 0.017858493653755 0.0111358455436314 0.0144922081894531 0.0602956794501333 0.0243713038650185
"2009" 0.0283554085761464 0.0209981402824153 0.0242874609174449 0.00741956929186712 0.00863949297956312 0.0056369724610565 0.0248740856630379 0.0176283772744099 0.013401957223505 0.0186124411957003 0.0256333833031576
"2010" 0.039994337645503 0.0301193009371785 0.0200317773906431 0.02117714979379 0.00792064377805797 0.00996979683881644 0.00671318598252659 0.0221745587949836 0.021812090562767 0.0151788211853218 0.0179850503202981
"2011" 0.0181142929114106 0.0399822999506443 0.0296795039572871 0.0187854770548062 0.0199846157902045 0.00963819839754574 0.0116349680132033 0.0105690167520736 0.0322138494076017 0.0278305991731898 0.0205639804525372
"2012" 0.0947404156608438 0.0199058299502643 0.0450007276524943 0.0275134112187221 0.0169100833257396 0.0175790888504955 0.0096936136141733 0.0158832504897803 0.0147607309268037 0.0435014336313321 0.0268034272263691
"2013" 0.0735581105374455 0.0404797768911785 0.0170834570676573 0.0368608873874048 0.028478649739671 0.0168506041807796 0.018433975669985 0.0110784953608335 0.0225790539439379 0.0246416025065064 0.0462735049466292
"2014" 0.30199996712423 0.0618599093357655 0.0414648418158518 0.0178033053345988 0.0447874107212849 0.0367348565224687 0.0208647720641143 0.0244734627611306 0.0142371293986983 0.0338183730006891 0.0346941208267844
